index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
37,InsiderAdvantage,8/13/2014,719.0,3.7,39.0,43.0,Georgia,governor,2014,R,governor,
38,WSB-TV/Landmark,7/25/2014,750.0,3.8,47.0,40.0,Georgia,governor,2014,R,governor,
39,WSB-TV/Landmark,7/15/2014,750.0,4.0,49.0,41.0,Georgia,governor,2014,R,governor,
40,InsiderAdvantage,6/25/2014,1349.0,2.7,40.0,47.0,Georgia,governor,2014,R,governor,
41,SurveyUSA,6/5/2014,999.0,3.2,38.0,44.0,Georgia,governor,2014,R,governor,
42,SurveyUSA,5/12/2014,1380.0,2.7,37.0,43.0,Georgia,governor,2014,R,governor,
43,Saint Leo University,5/6/2014,1000.0,3.0,35.0,38.0,Georgia,governor,2014,R,governor,
44,SurveyUSA,4/27/2014,1567.0,2.5,37.0,41.0,Georgia,governor,2014,R,governor,
1,Honolulu Civil Beat/MRG*,10/19/2014,1221.0,2.8,40.0,34.0,Hawaii,governor,2014,D,governor,
2,CBS News/NYT/YouGov,10/23/2014,1002.0,6.0,54.0,22.0,Hawaii,governor,2014,D,governor,
3,Honolulu Star-Advertiser,10/18/2014,605.0,4.0,47.0,35.0,Hawaii,governor,2014,D,governor,
4,Rasmussen Reports,9/10/2014,750.0,4.0,40.0,39.0,Hawaii,governor,2014,D,governor,
6,Honolulu Civil Beat/MRG*,10/19/2014,1221.0,2.8,40.0,34.0,Hawaii,governor,2014,D,governor,
7,CBS News/NYT/YouGov,10/23/2014,1002.0,6.0,54.0,22.0,Hawaii,governor,2014,D,governor,
9,CBS News/NYT/YouGov,10/1/2014,1319.0,4.0,41.0,35.0,Hawaii,governor,2014,D,governor,
10,Honolulu Civil Beat/MRG*,9/14/2014,1055.0,3.0,43.0,39.0,Hawaii,governor,2014,D,governor,
12,CBS News/NYT/YouGov,9/2/2014,655.0,6.0,37.0,35.0,Hawaii,governor,2014,D,governor,
13,Honolulu Star-Advertiser,7/29/2014,612.0,4.0,34.0,41.0,Hawaii,governor,2014,D,governor,
14,Honolulu Civil Beat/MRG,6/9/2014,1078.0,3.0,31.0,31.0,Hawaii,governor,2014,D,governor,
1,PPP (D)*,11/1/2014,1001.0,3.1,37.0,49.0,Idaho,governor,2014,R,governor,
2,CBS News/NYT/YouGov,10/23/2014,575.0,6.0,35.0,53.0,Idaho,governor,2014,R,governor,
3,Rasmussen Reports,5/29/2014,750.0,4.0,36.0,50.0,Idaho,governor,2014,R,governor,
5,PPP (D)*,11/1/2013,1001.0,3.1,37.0,49.0,Idaho,governor,2014,R,governor,
6,CBS News/NYT/YouGov,10/23/2013,575.0,6.0,35.0,53.0,Idaho,governor,2014,R,governor,
7,PPP (D),10/12/2013,522.0,4.3,38.0,47.0,Idaho,governor,2014,R,governor,
8,CBS News/NYT/YouGov,10/1/2013,594.0,5.0,33.0,57.0,Idaho,governor,2014,R,governor,
9,CBS News/NYT/YouGov,9/2/2013,844.0,4.0,33.0,51.0,Idaho,governor,2014,R,governor,
10,CBS News/NYT/YouGov,7/24/2013,691.0,,34.0,56.0,Idaho,governor,2014,R,governor,
1,PPP (D),11/2/2014,1064.0,3.0,48.0,48.0,Illinois,governor,2014,NA or ongoing,governor,
2,Chicago Sun-Times*,10/28/2014,823.0,3.9,45.0,42.0,Illinois,governor,2014,NA or ongoing,governor,
3,CBS News/NYT/YouGov,10/23/2014,3519.0,3.0,45.0,41.0,Illinois,governor,2014,NA or ongoing,governor,
4,Rasmussen Reports,10/22/2014,1000.0,3.0,47.0,48.0,Illinois,governor,2014,NA or ongoing,governor,
5,Chicago Tribune*,10/21/2014,800.0,3.5,43.0,45.0,Illinois,governor,2014,NA or ongoing,governor,
7,PPP (D),11/2/2014,1064.0,3.0,48.0,48.0,Illinois,governor,2014,NA or ongoing,governor,
8,Chicago Sun-Times*,10/28/2014,823.0,3.9,45.0,42.0,Illinois,governor,2014,NA or ongoing,governor,
12,The Simon Poll/SIU*,10/15/2014,691.0,3.7,41.0,42.0,Illinois,governor,2014,NA or ongoing,governor,
13,Sun-Times/WeAskAmerica*,10/8/2014,1051.0,3.0,44.0,41.0,Illinois,governor,2014,NA or ongoing,governor,
14,CBS News/NYT/YouGov,10/1/2014,3955.0,2.0,46.0,43.0,Illinois,governor,2014,NA or ongoing,governor,
15,Rasmussen Reports,9/25/2014,750.0,4.0,44.0,42.0,Illinois,governor,2014,NA or ongoing,governor,
16,WeAskAmerica*,9/19/2014,1418.0,3.0,41.0,44.0,Illinois,governor,2014,NA or ongoing,governor,
17,Chicago Tribune*,9/12/2014,800.0,3.5,48.0,37.0,Illinois,governor,2014,NA or ongoing,governor,
18,CBS News/NYT/YouGov,9/2/2014,4363.0,3.0,40.0,44.0,Illinois,governor,2014,NA or ongoing,governor,
19,Sun-Times/WeAskAmerica,8/6/2014,1085.0,3.1,38.0,51.0,Illinois,governor,2014,NA or ongoing,governor,
20,Rasmussen Reports,7/30/2014,750.0,4.0,39.0,44.0,Illinois,governor,2014,NA or ongoing,governor,
21,CBS News/NYT/YouGov,7/24/2014,5298.0,,43.0,46.0,Illinois,governor,2014,NA or ongoing,governor,
22,Rasmussen Reports,4/10/2014,750.0,4.0,40.0,43.0,Illinois,governor,2014,NA or ongoing,governor,
23,WeAskAmerica,1/30/2014,1354.0,2.7,39.0,47.0,Illinois,governor,2014,NA or ongoing,governor,
24,PPP (D),11/25/2013,557.0,4.2,41.0,38.0,Illinois,governor,2014,NA or ongoing,governor,
1,PPP (D)*,11/3/2014,1265.0,2.8,40.0,51.0,Iowa,governor,2014,R,governor,
2,Quinnipiac,11/2/2014,778.0,3.5,41.0,52.0,Iowa,governor,2014,R,governor,
3,Des Moines Register,10/31/2014,701.0,3.7,35.0,59.0,Iowa,governor,2014,R,governor,
4,FOX News,10/30/2014,911.0,3.0,36.0,53.0,Iowa,governor,2014,R,governor,
5,Rasmussen Reports,10/30/2014,990.0,3.0,37.0,55.0,Iowa,governor,2014,R,governor,
6,YouGov,10/31/2014,1112.0,4.4,34.0,49.0,Iowa,governor,2014,R,governor,
7,Reuters/Ipsos,10/29/2014,1129.0,3.3,34.0,57.0,Iowa,governor,2014,R,governor,
9,PPP (D)*,11/3/2014,1265.0,2.8,40.0,51.0,Iowa,governor,2014,R,governor,
10,Quinnipiac,11/2/2014,778.0,3.5,41.0,52.0,Iowa,governor,2014,R,governor,
16,Quinnipiac,10/27/2014,817.0,3.4,37.0,56.0,Iowa,governor,2014,R,governor,
17,Loras College,10/24/2014,1121.0,2.9,34.0,55.0,Iowa,governor,2014,R,governor,
18,NBC News/Marist,10/22/2014,772.0,3.5,36.0,59.0,Iowa,governor,2014,R,governor,
19,CBS News/NYT/YouGov,10/23/2014,2322.0,3.0,37.0,50.0,Iowa,governor,2014,R,governor,
20,Quinnipiac,10/21/2014,964.0,3.2,37.0,55.0,Iowa,governor,2014,R,governor,
21,USA Today/Suffolk*,10/14/2014,500.0,4.4,37.0,54.0,Iowa,governor,2014,R,governor,
22,Quinnipiac,10/13/2014,967.0,3.2,39.0,54.0,Iowa,governor,2014,R,governor,
23,Des Moines Register/Bloomberg,10/8/2014,1000.0,3.1,39.0,54.0,Iowa,governor,2014,R,governor,
24,Loras College,10/3/2014,600.0,4.0,33.0,56.0,Iowa,governor,2014,R,governor,
25,NBC News/Marist,10/1/2014,778.0,3.5,36.0,58.0,Iowa,governor,2014,R,governor,
26,CBS News/NYT/YouGov,10/1/2014,2359.0,2.0,39.0,52.0,Iowa,governor,2014,R,governor,
27,PPP (D),9/28/2014,1192.0,2.8,38.0,52.0,Iowa,governor,2014,R,governor,
28,Des Moines Register*,9/24/2014,546.0,4.2,34.0,48.0,Iowa,governor,2014,R,governor,
29,Rasmussen Reports,9/18/2014,750.0,4.0,40.0,46.0,Iowa,governor,2014,R,governor,
30,FOX News,9/16/2014,600.0,4.0,37.0,50.0,Iowa,governor,2014,R,governor,
31,Quinnipiac,9/15/2014,1167.0,2.9,37.0,60.0,Iowa,governor,2014,R,governor,
32,Loras College,9/5/2014,1200.0,2.8,34.0,56.0,Iowa,governor,2014,R,governor,
33,CBS News/NYT/YouGov,9/2/2014,1764.0,3.0,38.0,51.0,Iowa,governor,2014,R,governor,
34,USA Today/Suffolk*,8/26/2014,500.0,4.4,35.0,47.0,Iowa,governor,2014,R,governor,
35,PPP (D),8/24/2014,915.0,3.2,37.0,50.0,Iowa,governor,2014,R,governor,
36,Rasmussen Reports,8/12/2014,750.0,4.0,35.0,52.0,Iowa,governor,2014,R,governor,
37,CBS News/NYT/YouGov,7/24/2014,2044.0,,40.0,51.0,Iowa,governor,2014,R,governor,
38,NBC News/Marist,7/13/2014,1599.0,2.5,38.0,53.0,Iowa,governor,2014,R,governor,
39,Quinnipiac,6/16/2014,1277.0,2.7,38.0,47.0,Iowa,governor,2014,R,governor,
40,Loras College,6/5/2014,600.0,4.0,38.0,52.0,Iowa,governor,2014,R,governor,
41,Rasmussen Reports,6/5/2014,750.0,4.0,40.0,49.0,Iowa,governor,2014,R,governor,
42,PPP (D),5/19/2014,914.0,3.3,40.0,48.0,Iowa,governor,2014,R,governor,
43,CEA/Hickman Analytics (D),4/30/2014,500.0,4.4,40.0,50.0,Iowa,governor,2014,R,governor,
44,Vox Populi/Daily Caller (R),4/24/2014,600.0,,43.0,45.0,Iowa,governor,2014,R,governor,
45,Suffolk,4/8/2014,800.0,3.5,32.0,42.0,Iowa,governor,2014,R,governor,
46,Quinnipiac,3/10/2014,1411.0,2.6,35.0,46.0,Iowa,governor,2014,R,governor,
47,Des Moines Register,2/26/2014,461.0,4.6,29.0,44.0,Iowa,governor,2014,R,governor,
48,PPP (D),2/23/2014,869.0,3.3,36.0,48.0,Iowa,governor,2014,R,governor,
49,Quinnipiac,12/15/2013,1617.0,2.4,33.0,49.0,Iowa,governor,2014,R,governor,
50,Des Moines Register,12/11/2013,325.0,,29.0,52.0,Iowa,governor,2014,R,governor,
51,PPP (D),7/7/2013,668.0,3.8,35.0,47.0,Iowa,governor,2014,R,governor,
52,Des Moines Register,6/5/2013,591.0,4.0,27.0,55.0,Iowa,governor,2014,R,governor,
53,PPP (D),2/3/2013,846.0,,33.0,48.0,Iowa,governor,2014,R,governor,
1,PPP (D)*,11/3/2014,963.0,3.2,46.0,45.0,Kansas,governor,2014,R,governor,
2,FOX News*,10/30/2014,907.0,3.0,48.0,42.0,Kansas,governor,2014,R,governor,
3,YouGov*,10/31/2014,1137.0,4.8,38.0,39.0,Kansas,governor,2014,R,governor,
4,SurveyUSA*,10/26/2014,623.0,4.0,46.0,43.0,Kansas,governor,2014,R,governor,
5,NBC News/Marist*,10/22/2014,757.0,3.6,45.0,44.0,Kansas,governor,2014,R,governor,
7,PPP (D)*,11/3/2014,963.0,3.2,46.0,45.0,Kansas,governor,2014,R,governor,
8,FOX News*,10/30/2014,907.0,3.0,48.0,42.0,Kansas,governor,2014,R,governor,
11,CBS News/NYT/YouGov,10/23/2014,1973.0,4.0,40.0,43.0,Kansas,governor,2014,R,governor,
13,Rasmussen Reports,10/21/2014,960.0,3.0,52.0,45.0,Kansas,governor,2014,R,governor,
14,Remington Research Group (R)*,10/12/2014,1091.0,3.0,45.0,48.0,Kansas,governor,2014,R,governor,
15,PPP (D),10/12/2014,1081.0,3.0,45.0,44.0,Kansas,governor,2014,R,governor,
16,FOX News*,10/7/2014,702.0,3.5,40.0,46.0,Kansas,governor,2014,R,governor,
17,CNN/Opinion Research,10/6/2014,687.0,3.5,49.0,49.0,Kansas,governor,2014,R,governor,
18,SurveyUSA*,10/5/2014,549.0,4.3,47.0,42.0,Kansas,governor,2014,R,governor,
19,NBC News/Marist*,10/1/2014,636.0,3.9,44.0,43.0,Kansas,governor,2014,R,governor,
20,CBS News/NYT/YouGov,10/1/2014,2013.0,3.0,42.0,45.0,Kansas,governor,2014,R,governor,
21,USA Today/Suffolk*,9/30/2014,500.0,4.4,46.0,42.0,Kansas,governor,2014,R,governor,
22,Rasmussen Reports,9/17/2014,750.0,4.0,47.0,43.0,Kansas,governor,2014,R,governor,
23,FOX News*,9/16/2014,604.0,4.0,45.0,41.0,Kansas,governor,2014,R,governor,
24,PPP (D),9/14/2014,1328.0,2.7,45.0,39.0,Kansas,governor,2014,R,governor,
25,SurveyUSA*,9/7/2014,555.0,4.2,47.0,40.0,Kansas,governor,2014,R,governor,
26,CBS News/NYT/YouGov,9/2/2014,839.0,5.0,40.0,47.0,Kansas,governor,2014,R,governor,
27,SurveyUSA*,8/23/2014,560.0,4.2,48.0,40.0,Kansas,governor,2014,R,governor,
28,PPP (D),8/17/2014,903.0,3.3,44.0,39.0,Kansas,governor,2014,R,governor,
29,Rasmussen Reports,8/7/2014,750.0,4.0,51.0,41.0,Kansas,governor,2014,R,governor,
30,CBS News/NYT/YouGov,7/24/2014,1274.0,,40.0,52.0,Kansas,governor,2014,R,governor,
31,SurveyUSA*,7/22/2014,1208.0,2.9,48.0,40.0,Kansas,governor,2014,R,governor,
32,SurveyUSA*,6/23/2014,1068.0,3.1,47.0,41.0,Kansas,governor,2014,R,governor,
33,Rasmussen Reports,4/17/2014,750.0,4.0,40.0,47.0,Kansas,governor,2014,R,governor,
34,PPP (D),2/20/2014,693.0,3.7,42.0,40.0,Kansas,governor,2014,R,governor,
35,SurveyUSA*,10/24/2013,511.0,4.4,43.0,39.0,Kansas,governor,2014,R,governor,
1,MPRC (D),11/2/2014,906.0,3.3,45.0,44.0,Maine,governor,2014,R,governor,
2,Bangor Daily News/Ipsos,10/29/2014,488.0,5.1,42.0,42.0,Maine,governor,2014,R,governor,
3,CBS News/NYT/YouGov,10/23/2014,1177.0,5.0,37.0,35.0,Maine,governor,2014,R,governor,
4,Portland Press Herald,10/21/2014,639.0,3.8,35.0,45.0,Maine,governor,2014,R,governor,
5,Pan Atlantic SMS,10/21/2014,400.0,4.9,40.0,40.0,Maine,governor,2014,R,governor,
6,Rasmussen Reports,10/9/2014,930.0,3.0,40.0,41.0,Maine,governor,2014,R,governor,
8,MPRC (D),11/2/2014,906.0,3.3,45.0,44.0,Maine,governor,2014,R,governor,
9,Bangor Daily News/Ipsos,10/29/2014,488.0,5.1,42.0,42.0,Maine,governor,2014,R,governor,
13,Bangor Daily News/Ipsos,10/12/2014,540.0,4.8,42.0,36.0,Maine,governor,2014,R,governor,
15,Critical Insights,9/30/2014,606.0,4.0,36.0,39.0,Maine,governor,2014,R,governor,
16,CBS News/NYT/YouGov,10/1/2014,1531.0,3.0,39.0,37.0,Maine,governor,2014,R,governor,
17,Pan Atlantic SMS,9/29/2014,400.0,4.9,34.0,39.0,Maine,governor,2014,R,governor,
18,Portland Press Herald,9/25/2014,482.0,4.4,41.0,39.0,Maine,governor,2014,R,governor,
19,Rasmussen Reports,9/4/2014,750.0,4.0,43.0,39.0,Maine,governor,2014,R,governor,
20,CBS News/NYT/YouGov,9/2/2014,1202.0,4.0,37.0,38.0,Maine,governor,2014,R,governor,
21,MPRC (D),7/28/2014,796.0,3.5,43.0,41.0,Maine,governor,2014,R,governor,
22,Portland Press Herald,6/18/2014,527.0,4.3,40.0,36.0,Maine,governor,2014,R,governor,
23,Rasmussen Reports,4/25/2014,830.0,3.0,40.0,40.0,Maine,governor,2014,R,governor,
24,Critical Insights,4/23/2014,601.0,4.0,37.0,36.0,Maine,governor,2014,R,governor,
25,Pan Atlantic SMS,4/5/2014,400.0,4.9,37.0,39.0,Maine,governor,2014,R,governor,
26,Pan Atlantic SMS,11/30/2013,400.0,4.9,37.0,36.0,Maine,governor,2014,R,governor,
27,PPP (D),11/11/2013,964.0,3.2,38.0,36.0,Maine,governor,2014,R,governor,
28,Critical Insights,9/30/2013,600.0,4.0,33.0,30.0,Maine,governor,2014,R,governor,
29,MPRC (D),9/10/2013,652.0,3.8,40.0,34.0,Maine,governor,2014,R,governor,
30,PPP (D),8/25/2013,953.0,3.2,39.0,35.0,Maine,governor,2014,R,governor,
31,Pan Atlantic SMS,3/16/2013,403.0,4.9,23.0,34.0,Maine,governor,2014,R,governor,
32,PPP (D),1/20/2013,1268.0,2.8,30.0,34.0,Maine,governor,2014,R,governor,
0,WPA Research (R)***,10/27/2014,504.0,4.4,39.0,44.0,Maryland,governor,2014,R,governor,
1,Gonzales Research***,10/24/2014,822.0,3.5,46.0,44.0,Maryland,governor,2014,R,governor,
2,CBS News/NYT/YouGov,10/23/2014,1086.0,5.0,51.0,38.0,Maryland,governor,2014,R,governor,
3,Baltimore Sun,10/8/2014,800.0,3.5,49.0,42.0,Maryland,governor,2014,R,governor,
4,Washington Post*,10/5/2014,549.0,5.0,47.0,38.0,Maryland,governor,2014,R,governor,
5,CBS News/NYT/YouGov,10/1/2014,1096.0,4.0,55.0,38.0,Maryland,governor,2014,R,governor,
6,CBS News/NYT/YouGov,9/2/2014,1082.0,4.0,51.0,37.0,Maryland,governor,2014,R,governor,
7,CBS News/NYT/YouGov,7/24/2014,1409.0,,52.0,39.0,Maryland,governor,2014,R,governor,
8,Rasmussen Reports,7/10/2014,750.0,4.0,48.0,35.0,Maryland,governor,2014,R,governor,
9,Washington Post,6/8/2014,962.0,3.5,51.0,33.0,Maryland,governor,2014,R,governor,
10,WPA Research (R)***,,504.0,4.4,39.0,44.0,Maryland,governor,2014,R,governor,
1,PPP (D)*,11/1/2014,887.0,3.3,42.0,46.0,Massachusetts,governor,2014,R,governor,
2,Suffolk/Boston Herald*,10/29/2014,500.0,4.4,43.0,46.0,Massachusetts,governor,2014,R,governor,
3,Boston Globe*,10/29/2014,600.0,4.0,37.0,44.0,Massachusetts,governor,2014,R,governor,
4,Emerson College*,10/29/2014,627.0,3.9,42.0,48.0,Massachusetts,governor,2014,R,governor,
5,Western NE University*,10/30/2014,430.0,5.0,41.0,46.0,Massachusetts,governor,2014,R,governor,
6,UMass Amherst/WBZ*,10/27/2014,591.0,4.5,47.0,44.0,Massachusetts,governor,2014,R,governor,
8,PPP (D)*,11/1/2014,887.0,3.3,42.0,46.0,Massachusetts,governor,2014,R,governor,
9,Suffolk/Boston Herald*,10/29/2014,500.0,4.4,43.0,46.0,Massachusetts,governor,2014,R,governor,
14,WBUR/MassINC*,10/25/2014,494.0,4.4,42.0,43.0,Massachusetts,governor,2014,R,governor,
15,UMass Lowell/7News*,10/25/2014,601.0,4.5,41.0,45.0,Massachusetts,governor,2014,R,governor,
16,Boston Globe*,10/22/2014,500.0,4.4,36.0,45.0,Massachusetts,governor,2014,R,governor,
17,CBS News/NYT/YouGov,10/23/2014,2218.0,3.0,45.0,41.0,Massachusetts,governor,2014,R,governor,
18,WBUR/MassINC*,10/18/2014,501.0,4.4,42.0,43.0,Massachusetts,governor,2014,R,governor,
19,Boston Globe*,10/14/2014,400.0,4.9,41.0,41.0,Massachusetts,governor,2014,R,governor,
20,Rasmussen Reports,10/14/2014,980.0,3.0,46.0,48.0,Massachusetts,governor,2014,R,governor,
21,WBUR/MassINC*,10/11/2014,500.0,4.4,42.0,39.0,Massachusetts,governor,2014,R,governor,
22,WGBH/Emerson*,10/7/2014,500.0,4.3,39.0,45.0,Massachusetts,governor,2014,R,governor,
23,Boston Globe*,10/7/2014,400.0,4.9,39.0,34.0,Massachusetts,governor,2014,R,governor,
24,WBUR/MassINC*,10/4/2014,504.0,4.4,41.0,39.0,Massachusetts,governor,2014,R,governor,
25,UMass Amherst/WBZ*,10/2/2014,414.0,5.5,48.0,44.0,Massachusetts,governor,2014,R,governor,
26,Boston Globe*,9/30/2014,401.0,4.9,36.0,39.0,Massachusetts,governor,2014,R,governor,
27,CBS News/NYT/YouGov,10/1/2014,2389.0,2.0,47.0,41.0,Massachusetts,governor,2014,R,governor,
28,WBUR/MassINC*,9/27/2014,503.0,4.4,44.0,41.0,Massachusetts,governor,2014,R,governor,
29,Suffolk/Boston Herald*,9/28/2014,500.0,4.4,44.0,43.0,Massachusetts,governor,2014,R,governor,
30,Western NE University*,9/28/2014,416.0,5.0,43.0,44.0,Massachusetts,governor,2014,R,governor,
31,Boston Globe*,9/23/2014,400.0,4.9,38.0,40.0,Massachusetts,governor,2014,R,governor,
32,UMass Amherst/WBZ*,9/23/2014,440.0,,45.0,46.0,Massachusetts,governor,2014,R,governor,
33,WBUR/MassINC*,9/21/2014,502.0,4.4,46.0,36.0,Massachusetts,governor,2014,R,governor,
34,Rasmussen Reports,9/17/2014,750.0,4.0,42.0,42.0,Massachusetts,governor,2014,R,governor,
35,Boston Globe*,9/16/2014,407.0,4.9,39.0,36.0,Massachusetts,governor,2014,R,governor,
36,WBUR/MassINC*,9/14/2014,504.0,4.4,44.0,35.0,Massachusetts,governor,2014,R,governor,
37,WBUR/MassINC*,9/7/2014,500.0,4.4,39.0,34.0,Massachusetts,governor,2014,R,governor,
38,CBS News/NYT/YouGov,9/2/2014,3361.0,2.0,43.0,35.0,Massachusetts,governor,2014,R,governor,
39,WBUR/MassINC*,8/31/2014,700.0,3.7,40.0,31.0,Massachusetts,governor,2014,R,governor,
40,UMass Lowell/7News*,8/31/2014,1624.0,2.9,41.0,32.0,Massachusetts,governor,2014,R,governor,
41,Boston Globe*,8/26/2014,605.0,4.0,37.0,38.0,Massachusetts,governor,2014,R,governor,
42,Boston Globe*,8/19/2014,605.0,4.0,41.0,34.0,Massachusetts,governor,2014,R,governor,
43,Boston Globe*,8/12/2014,606.0,4.0,40.0,32.0,Massachusetts,governor,2014,R,governor,
44,Boston Globe*,8/5/2014,605.0,4.0,42.0,31.0,Massachusetts,governor,2014,R,governor,
45,Mass Insight/Opinion Dynamics,8/3/2014,388.0,,44.0,41.0,Massachusetts,governor,2014,R,governor,
46,Boston Globe*,7/29/2014,601.0,4.0,42.0,32.0,Massachusetts,governor,2014,R,governor,
47,CBS News/NYT/YouGov,7/24/2014,1899.0,,51.0,36.0,Massachusetts,governor,2014,R,governor,
48,Boston Globe*,7/22/2014,625.0,3.9,38.0,33.0,Massachusetts,governor,2014,R,governor,
49,Boston Globe*,7/15/2014,605.0,4.0,39.0,36.0,Massachusetts,governor,2014,R,governor,
50,Boston Globe*,7/8/2014,604.0,4.0,40.0,35.0,Massachusetts,governor,2014,R,governor,
51,Boston Globe*,7/1/2014,601.0,4.0,40.0,31.0,Massachusetts,governor,2014,R,governor,
52,WBUR/MassINC*,6/29/2014,502.0,4.4,41.0,28.0,Massachusetts,governor,2014,R,governor,
53,Boston Globe*,6/24/2014,604.0,3.9,41.0,30.0,Massachusetts,governor,2014,R,governor,
54,Boston Globe*,6/17/2014,630.0,3.9,43.0,30.0,Massachusetts,governor,2014,R,governor,
55,Boston Globe*,6/10/2014,697.0,3.7,42.0,31.0,Massachusetts,governor,2014,R,governor,
56,Suffolk/Boston Herald*,6/7/2014,800.0,3.5,36.0,29.0,Massachusetts,governor,2014,R,governor,
57,Boston Globe*,6/3/2014,602.0,4.0,37.0,32.0,Massachusetts,governor,2014,R,governor,
58,WBUR/MassINC*,5/18/2014,503.0,4.4,39.0,30.0,Massachusetts,governor,2014,R,governor,
59,Western NE University**,4/7/2014,424.0,5.0,54.0,25.0,Massachusetts,governor,2014,R,governor,
60,UMass Poll,4/6/2014,500.0,5.9,45.0,34.0,Massachusetts,governor,2014,R,governor,
61,WBUR/MassINC*,3/16/2014,500.0,4.4,41.0,26.0,Massachusetts,governor,2014,R,governor,
62,Suffolk/Boston Herald*,2/3/2014,600.0,4.0,44.0,31.0,Massachusetts,governor,2014,R,governor,
63,Purple Strategies,1/23/2014,500.0,4.4,46.0,36.0,Massachusetts,governor,2014,R,governor,
64,WBUR/MassINC*,1/19/2014,504.0,4.4,39.0,29.0,Massachusetts,governor,2014,R,governor,
65,Western NE University,10/7/2013,431.0,5.0,54.0,34.0,Massachusetts,governor,2014,R,governor,
66,PPP (D),9/23/2013,616.0,4.0,51.0,38.0,Massachusetts,governor,2014,R,governor,
67,PPP (D),6/24/2013,902.0,3.3,47.0,34.0,Massachusetts,governor,2014,R,governor,
1,FOX 2 Detroit/Mitchell*,11/3/2014,1310.0,2.7,47.0,49.0,Michigan,governor,2014,R,governor,
2,PPP (D)*,11/2/2014,914.0,3.2,45.0,46.0,Michigan,governor,2014,R,governor,
3,EPIC-MRA,10/28/2014,600.0,4.0,43.0,45.0,Michigan,governor,2014,R,governor,
4,Detroit News,10/24/2014,600.0,4.0,40.0,45.0,Michigan,governor,2014,R,governor,
5,Rasmussen Reports,10/22/2014,1000.0,3.0,46.0,49.0,Michigan,governor,2014,R,governor,
6,CBS News/NYT/YouGov,10/23/2014,2394.0,3.0,45.0,44.0,Michigan,governor,2014,R,governor,
8,FOX 2 Detroit/Mitchell*,11/3/2014,1310.0,2.7,47.0,49.0,Michigan,governor,2014,R,governor,
9,FOX 2 Detroit/Mitchell*,11/2/2014,1224.0,2.8,47.0,47.0,Michigan,governor,2014,R,governor,
10,PPP (D)*,11/2/2014,914.0,3.2,45.0,46.0,Michigan,governor,2014,R,governor,
12,FOX 2 Detroit/Mitchell*,10/27/2014,1159.0,2.9,43.0,48.0,Michigan,governor,2014,R,governor,
16,EPIC-MRA,10/19/2014,600.0,4.0,39.0,47.0,Michigan,governor,2014,R,governor,
17,FOX 2 Detroit/Mitchell*,10/19/2014,919.0,3.2,46.0,48.0,Michigan,governor,2014,R,governor,
18,FOX 2 Detroit/Mitchell*,10/12/2014,1340.0,2.7,44.0,47.0,Michigan,governor,2014,R,governor,
19,FOX 2 Detroit/Mitchell*,10/9/2014,1306.0,2.7,46.0,47.0,Michigan,governor,2014,R,governor,
20,Detroit News*,10/4/2014,600.0,4.0,37.0,45.0,Michigan,governor,2014,R,governor,
21,MRG (R),10/1/2014,600.0,4.0,41.0,46.0,Michigan,governor,2014,R,governor,
22,CBS News/NYT/YouGov,10/1/2014,2560.0,2.0,46.0,44.0,Michigan,governor,2014,R,governor,
23,FOX 2 Detroit/Mitchell*,9/29/2014,1178.0,2.9,42.0,46.0,Michigan,governor,2014,R,governor,
24,EPIC-MRA*,9/29/2014,600.0,4.0,39.0,45.0,Michigan,governor,2014,R,governor,
25,Target-Insyght/MIRS,9/24/2014,600.0,4.0,40.0,41.0,Michigan,governor,2014,R,governor,
26,WeAskAmerica*,9/19/2014,1182.0,3.0,43.0,43.0,Michigan,governor,2014,R,governor,
27,Rasmussen Reports,9/18/2014,750.0,4.0,41.0,47.0,Michigan,governor,2014,R,governor,
28,Mitchell Research*,9/14/2014,829.0,3.4,41.0,46.0,Michigan,governor,2014,R,governor,
29,Vanguard/Denno Research (D),9/13/2014,600.0,4.0,40.0,43.0,Michigan,governor,2014,R,governor,
30,USA Today/Suffolk*,9/10/2014,500.0,4.4,45.0,43.0,Michigan,governor,2014,R,governor,
31,PPP (D),9/7/2014,687.0,3.7,44.0,46.0,Michigan,governor,2014,R,governor,
32,Detroit News,9/5/2014,600.0,4.0,42.0,44.0,Michigan,governor,2014,R,governor,
33,CBS News/NYT/YouGov,9/2/2014,2897.0,3.0,43.0,44.0,Michigan,governor,2014,R,governor,
34,Mitchell Research,8/27/2014,1004.0,3.1,46.0,47.0,Michigan,governor,2014,R,governor,
35,EPIC-MRA,8/25/2014,600.0,4.0,45.0,43.0,Michigan,governor,2014,R,governor,
36,Mitchell Research,8/5/2014,626.0,5.0,42.0,47.0,Michigan,governor,2014,R,governor,
37,Rasmussen Reports,7/29/2014,750.0,4.0,42.0,45.0,Michigan,governor,2014,R,governor,
38,MRG (R),7/30/2014,600.0,4.0,44.0,45.0,Michigan,governor,2014,R,governor,
39,CBS News/NYT/YouGov,7/24/2014,3812.0,,43.0,46.0,Michigan,governor,2014,R,governor,
40,EPIC-MRA,7/15/2014,600.0,4.0,43.0,46.0,Michigan,governor,2014,R,governor,
41,Mitchell Research,7/17/2014,600.0,4.0,39.0,43.0,Michigan,governor,2014,R,governor,
